order_id,transaction_id,User_ID,Product_ID,quantity,Final_Price(Rs.),net_revenue,date_id,Payment_Method,payment_id,shipping_cost,order_status,order_total,Price (Rs.),Discount_Percent
2722,6722,027fe2aa,9de4ed40-3,1,221.4,221.4,145,Net Banking,3,16.32,Delivered,852.5,316.29,30.0
2723,6723,f43f409f,17552dd5-c,3,45.34,136.02,214,Cash on Delivery,5,15.82,Delivered,257.02,53.34,15.0
2723,6723,329b7c97,66140a6e-1,1,121.0,121.0,77,Net Banking,3,15.82,Delivered,257.02,242.01,50.0
2724,6724,054dbda0,55767258-f,1,213.91,213.91,153,Debit Card,2,7.11,Delivered,577.0899999999999,251.66,15.0
2724,6724,fc14a4b2,28a53034-3,1,273.86,273.86,160,Debit Card,2,7.11,Delivered,577.0899999999999,342.32,20.0
2724,6724,53c0836e,015db72c-0,1,89.32,89.32,118,Cash on Delivery,5,7.11,Delivered,577.0899999999999,127.6,30.0
2725,6725,cfbb2cc2,22753e41-f,1,44.2,44.2,265,Net Banking,3,18.16,Delivered,44.2,52.0,15.0
2726,6726,d48d9f1f,cdf2289c-6,1,317.06,317.06,34,UPI,1,7.71,Delivered,317.06,333.75,5.0
2727,6727,dd556e28,9bed94c1-4,2,448.07,896.14,9,Cash on Delivery,5,16.96,Delivered,896.14,448.07,0.0
2728,6728,833c791a,c9ab8562-0,1,446.11,446.11,109,Net Banking,3,11.85,Delivered,446.11,469.59,5.0
2729,6729,501b16d8,3d9f22df-f,1,356.84,356.84,326,Credit Card,4,9.92,Delivered,356.84,419.81,15.0
2730,6730,5d45dd12,a8dc7ad5-e,1,256.89,256.89,11,UPI,1,7.37,Delivered,544.35,270.41,5.0
2730,6730,0eeae089,03a1c4ff-3,1,102.88,102.88,324,Cash on Delivery,5,7.37,Delivered,544.35,205.75,50.0
2730,6730,23b03fac,df454d33-a,1,12.22,12.22,188,UPI,1,7.37,Delivered,544.35,15.28,20.03
2730,6730,78bab0ba,7c30618d-5,1,172.36,172.36,273,Credit Card,4,7.37,Delivered,544.35,215.45,20.0
2731,6731,22cc7cea,dadc64fc-7,1,370.53,370.53,280,UPI,1,7.51,Delivered,498.80999999999995,370.53,0.0
2731,6731,d51c7bc1,1a75428d-6,1,128.28,128.28,120,UPI,1,7.51,Delivered,498.80999999999995,142.53,10.0
2732,6732,84ee1b6b,7f734297-4,1,229.56,229.56,44,Net Banking,3,14.93,Delivered,229.56,327.94,30.0
2733,6733,6281837d,5cff4a42-6,2,308.27,616.54,3,UPI,1,13.26,Delivered,616.54,385.34,20.0
2734,6734,6c22afc7,cddf766d-e,2,315.96,631.92,144,Net Banking,3,6.83,Delivered,631.92,371.72,15.0
2735,6735,ab71021f,7bd70763-d,1,377.59,377.59,281,Cash on Delivery,5,6.69,Delivered,377.59,419.54,10.0
2736,6736,e8492835,65ac8845-c,3,191.81,575.4300000000001,46,UPI,1,6.08,Delivered,1116.79,255.74,25.0
2736,6736,94001b21,0e7a2269-1,1,91.56,91.56,239,Debit Card,2,6.08,Delivered,1116.79,107.72,15.0
2736,6736,6dc093d8,3825f76f-9,1,449.8,449.8,169,Net Banking,3,6.08,Delivered,1116.79,473.47,5.0
2737,6737,5473dd0f,9c368955-b,2,38.09,76.18,210,Cash on Delivery,5,16.16,Delivered,76.18,50.79,25.0
2738,6738,bf139e58,059c565d-1,2,41.89,83.78,73,Cash on Delivery,5,15.68,Delivered,83.78,55.86,25.01
2739,6739,f49fc9d3,99c19952-1,4,245.88,983.52,76,Cash on Delivery,5,5.88,Delivered,983.52,289.27,15.0
2740,6740,64c3131e,2ef11c9e-6,3,104.66,313.98,84,Net Banking,3,13.4,Delivered,671.61,149.52,30.0
2740,6740,a04400d0,ff1218f2-a,1,357.63,357.63,14,Credit Card,4,13.4,Delivered,671.61,397.37,10.0
2741,6741,d8332547,d6e2737f-c,4,82.97,331.88,93,Cash on Delivery,5,6.27,Delivered,478.4,92.19,10.0
2741,6741,787738ba,956bb0df-7,3,48.84,146.52,101,UPI,1,6.27,Delivered,478.4,69.77,30.0
2742,6742,52cb0816,2cf0d432-8,1,276.43,276.43,194,Credit Card,4,18.56,Delivered,276.43,394.9,30.0
2743,6743,6de2894e,91e28e7b-b,4,319.05,1276.2,267,Net Banking,3,18.61,Returned,1418.08,335.84,5.0
2743,6743,d1fbf9ea,a121de58-6,1,141.88,141.88,109,Credit Card,4,18.61,Returned,1418.08,177.35,20.0
2744,6744,b512b747,7aafb2cb-3,2,354.83,709.66,300,Net Banking,3,15.47,Delivered,1708.29,373.51,5.0
2744,6744,4356aab2,bd178e35-6,1,307.43,307.43,22,Net Banking,3,15.47,Delivered,1708.29,323.61,5.0
2744,6744,bbf18e01,c957a166-d,1,419.32,419.32,319,Debit Card,2,15.47,Delivered,1708.29,419.32,0.0
2744,6744,3522f888,cdd4f661-4,1,271.88,271.88,66,Credit Card,4,15.47,Delivered,1708.29,319.86,15.0
2745,6745,c112eed4,42cf5d2e-e,1,18.83,18.83,121,Debit Card,2,18.89,Delivered,1008.14,23.54,20.01
2745,6745,10a9dfd0,de3193c1-5,2,367.5,735.0,61,Cash on Delivery,5,18.89,Delivered,1008.14,432.35,15.0
2745,6745,3421e7ba,4e770614-0,1,254.31,254.31,27,UPI,1,18.89,Delivered,1008.14,254.31,0.0
2746,6746,ff482f56,5c71109f-d,1,349.91,349.91,218,Net Banking,3,17.17,Delivered,349.91,466.55,25.0
2747,6747,50483cad,1859fc40-2,1,200.74,200.74,44,Net Banking,3,17.43,Delivered,1324.1,236.16,15.0
2747,6747,dcde3dc0,d1e1c77b-2,2,349.68,699.36,278,Net Banking,3,17.43,Delivered,1324.1,437.1,20.0
2747,6747,af09b01d,b9c5a1cd-8,2,190.55,381.1,195,Credit Card,4,17.43,Delivered,1324.1,200.58,5.0
2747,6747,d33a1a62,4c021051-3,2,21.45,42.9,88,Credit Card,4,17.43,Delivered,1324.1,28.6,25.0
2748,6748,540687b1,26a7d768-2,2,325.7,651.4,311,Net Banking,3,13.55,Delivered,651.4,407.12,20.0
2749,6749,4ae01f60,2784b792-4,1,214.72,214.72,30,Credit Card,4,9.59,Delivered,387.3,429.43,50.0
2749,6749,9ad51b37,05fb83f5-5,1,133.86,133.86,187,Cash on Delivery,5,9.59,Delivered,387.3,148.73,10.0
2749,6749,4a81e87c,e18a5897-c,1,38.72,38.72,50,UPI,1,9.59,Delivered,387.3,55.31,29.99
2750,6750,bae0de07,29802c45-f,4,65.58,262.32,196,Credit Card,4,8.27,Delivered,262.32,72.87,10.0
2751,6751,5132665b,5beb8bd2-0,2,182.35,364.7,13,Debit Card,2,9.91,Cancelled,1367.89,182.35,0.0
2751,6751,6ac71d68,cf29c7a3-8,1,349.77,349.77,259,UPI,1,9.91,Cancelled,1367.89,466.36,25.0
2751,6751,d0787b1a,74f9d647-0,1,463.79,463.79,90,UPI,1,9.91,Cancelled,1367.89,488.2,5.0
2751,6751,d41c2ce4,0288af94-1,1,189.63,189.63,280,UPI,1,9.91,Cancelled,1367.89,210.7,10.0
2752,6752,d492b6d9,4284ba03-7,2,62.15,124.3,319,Debit Card,2,14.43,Delivered,124.3,124.29,50.0
2753,6753,3f09b3c3,893343d5-d,1,138.81,138.81,47,Net Banking,3,7.59,Delivered,138.81,173.51,20.0
2754,6754,09525f3e,f25ed4ac-f,2,125.04,250.08,65,Credit Card,4,8.88,Delivered,517.26,178.63,30.0
2754,6754,fb17e261,21f1ffb4-5,1,267.18,267.18,119,Cash on Delivery,5,8.88,Delivered,517.26,381.69,30.0
2755,6755,3cb0b368,8be0f5e6-0,1,120.91,120.91,169,UPI,1,12.02,Delivered,782.4399999999999,142.25,15.0
2755,6755,c6952c07,56f9b336-5,3,220.51,661.53,264,UPI,1,12.02,Delivered,782.4399999999999,232.12,5.0
2756,6756,32b7d579,867a9827-9,1,133.05,133.05,126,Debit Card,2,8.5,Delivered,1428.51,177.4,25.0
2756,6756,f2a41f18,aacc0242-4,4,195.34,781.36,30,UPI,1,8.5,Delivered,1428.51,260.45,25.0
2756,6756,b28f143f,093ae015-8,1,365.26,365.26,160,UPI,1,8.5,Delivered,1428.51,365.26,0.0
2756,6756,129e1ecd,86885061-1,1,148.84,148.84,287,Cash on Delivery,5,8.5,Delivered,1428.51,198.45,25.0
2757,6757,044aec61,3bac057e-7,1,72.51,72.51,125,Credit Card,4,13.83,Delivered,72.51,103.58,30.0
2758,6758,b1ee9973,8d0c9e1c-c,2,324.98,649.96,177,Cash on Delivery,5,18.85,Delivered,649.96,464.26,30.0
2759,6759,1aa72558,e720ba94-6,2,236.44,472.88,77,Net Banking,3,16.22,Delivered,472.88,262.71,10.0
2760,6760,da4f8e3e,24913f2e-2,1,219.34,219.34,30,Cash on Delivery,5,15.0,Delivered,351.15000000000003,313.34,30.0
2760,6760,a1099e85,bc8165dc-d,1,124.48,124.48,313,Credit Card,4,15.0,Delivered,351.15000000000003,138.31,10.0
2760,6760,ee84c4d8,ad413f74-7,1,7.33,7.33,139,Credit Card,4,15.0,Delivered,351.15000000000003,14.66,50.0
2761,6761,1aad3236,78d1d70f-0,1,126.88,126.88,143,UPI,1,13.74,Delivered,126.88,169.17,25.0
2762,6762,60560203,b75f0c2c-f,1,307.37,307.37,178,UPI,1,12.32,Delivered,749.09,361.61,15.0
2762,6762,e4c9e2e8,efc23d58-a,1,441.72,441.72,49,UPI,1,12.32,Delivered,749.09,441.72,0.0
2763,6763,88984c72,b278799f-b,1,378.63,378.63,112,Net Banking,3,7.8,Delivered,823.4200000000001,445.45,15.0
2763,6763,29ca507d,c30ec252-d,1,444.79,444.79,274,UPI,1,7.8,Delivered,823.4200000000001,494.21,10.0
2764,6764,971538a1,0cc21bc5-2,1,12.61,12.61,246,Credit Card,4,18.42,Delivered,12.61,16.81,24.99
2765,6765,5b67f35f,f1612cb4-2,1,281.07,281.07,275,Credit Card,4,8.73,Delivered,281.07,330.67,15.0
2766,6766,82d284f0,ec8c3655-e,1,40.83,40.83,142,UPI,1,6.37,Delivered,1295.87,42.98,5.0
2766,6766,3ddc5a35,44b6fadd-b,1,398.1,398.1,95,UPI,1,6.37,Delivered,1295.87,468.35,15.0
2766,6766,f2c0a566,2a0374d2-e,2,428.47,856.94,312,Credit Card,4,6.37,Delivered,1295.87,428.47,0.0
2767,6767,f878e329,143dd678-7,1,124.42,124.42,246,Credit Card,4,16.25,Delivered,124.42,124.42,0.0
2768,6768,a771dc00,122ea7d5-4,1,158.02,158.02,61,Credit Card,4,7.63,Delivered,532.1,166.34,5.0
2768,6768,6e6f14b4,b515ad91-9,1,374.08,374.08,248,Debit Card,2,7.63,Delivered,532.1,393.77,5.0
2769,6769,02428050,385d5a98-5,2,286.33,572.66,26,Credit Card,4,10.58,Delivered,572.66,318.15,10.0
2770,6770,c19814f1,17c05cd0-c,1,337.95,337.95,6,Credit Card,4,5.42,Delivered,337.95,482.78,30.0
2771,6771,fa092e4b,6782d91e-a,4,11.24,44.96,242,UPI,1,7.06,Delivered,712.06,11.83,4.99
2771,6771,9a0612a5,1c05ddd2-1,1,274.34,274.34,122,UPI,1,7.06,Delivered,712.06,322.75,15.0
2771,6771,e2130e66,71163b94-9,1,392.76,392.76,63,Debit Card,2,7.06,Delivered,712.06,413.43,5.0
2772,6772,4515f435,a3592481-b,1,247.81,247.81,41,UPI,1,7.6,Delivered,686.36,247.81,0.0
2772,6772,706acfe1,2f4f7e97-3,1,438.55,438.55,36,Credit Card,4,7.6,Delivered,686.36,487.28,10.0
2773,6773,4e5b9aa9,9a47068b-3,1,108.14,108.14,130,Net Banking,3,5.82,Cancelled,108.14,120.16,10.0
2774,6774,c6b46864,6e4a33e0-e,1,471.92,471.92,150,Cash on Delivery,5,14.85,Delivered,1068.95,496.76,5.0
2774,6774,a1e6b647,397e3df0-7,1,331.78,331.78,167,Net Banking,3,14.85,Delivered,1068.95,414.73,20.0
2774,6774,d259d921,28a99b08-3,1,265.25,265.25,141,UPI,1,14.85,Delivered,1068.95,265.25,0.0
2775,6775,b298d2f9,acd7f9c1-7,1,242.32,242.32,209,Credit Card,4,17.56,Delivered,325.36,484.65,50.0
2775,6775,87cd766d,ada798d8-7,1,83.04,83.04,119,Cash on Delivery,5,17.56,Delivered,325.36,110.72,25.0
2776,6776,2fb404f4,ec441d57-7,1,314.46,314.46,265,Net Banking,3,10.6,Delivered,314.46,369.95,15.0
2777,6777,c84cf1d8,dc52dd90-9,2,107.48,214.96,273,Cash on Delivery,5,18.12,Delivered,514.62,153.55,30.0
2777,6777,33be8310,7e635ae5-c,1,299.66,299.66,132,Debit Card,2,18.12,Delivered,514.62,428.08,30.0
2778,6778,1c33e307,741c8904-0,1,328.06,328.06,199,Credit Card,4,8.2,Delivered,827.9100000000001,328.06,0.0
2778,6778,6bfea417,402f8310-9,1,138.81,138.81,34,UPI,1,8.2,Delivered,827.9100000000001,198.3,30.0
2778,6778,762d13eb,2bd88536-d,1,361.04,361.04,254,Debit Card,2,8.2,Delivered,827.9100000000001,361.04,0.0
2779,6779,3b12089e,00fcb9c0-8,1,315.7,315.7,298,Debit Card,2,9.88,Delivered,315.7,350.78,10.0
2780,6780,2b8be919,f08c4492-a,1,38.32,38.32,308,Net Banking,3,7.26,Delivered,38.32,45.08,15.0
2781,6781,06c442e0,1d3bb5fd-9,1,150.05,150.05,106,Net Banking,3,14.31,Cancelled,1065.08,150.05,0.0
2781,6781,1c5a1b59,cf38c5f3-3,3,249.5,748.5,58,Net Banking,3,14.31,Cancelled,1065.08,499.0,50.0
2781,6781,746e7b01,190f2c5a-4,1,166.53,166.53,114,Debit Card,2,14.31,Cancelled,1065.08,237.9,30.0
2782,6782,d5d1da0d,cd7e048b-a,1,12.38,12.38,102,UPI,1,11.3,Delivered,582.24,15.48,20.03
2782,6782,bd34d0a3,e923ddb3-0,2,284.93,569.86,207,Net Banking,3,11.3,Delivered,582.24,335.21,15.0
2783,6783,fabf88c3,2245ba41-8,1,344.34,344.34,303,Cash on Delivery,5,14.2,Delivered,1669.91,491.92,30.0
2783,6783,053df1ac,090c6a64-2,3,427.38,1282.14,243,Debit Card,2,14.2,Delivered,1669.91,449.87,5.0
2783,6783,ce0d70d2,453cf006-6,1,43.43,43.43,98,UPI,1,14.2,Delivered,1669.91,48.25,9.99
2784,6784,e0253d12,c84645bd-f,1,56.34,56.34,57,Debit Card,2,16.43,Cancelled,2302.71,112.67,50.0
2784,6784,94ed2dce,9083e49d-7,2,378.25,756.5,88,Credit Card,4,16.43,Cancelled,2302.71,398.16,5.0
2784,6784,3567c84b,7db7d6ab-2,3,395.33,1185.99,319,UPI,1,16.43,Cancelled,2302.71,465.09,15.0
2784,6784,b5cfa655,c0ecbccc-e,2,151.94,303.88,72,Net Banking,3,16.43,Cancelled,2302.71,178.75,15.0
2785,6785,74c7c480,0fcd357b-3,1,273.54,273.54,283,Debit Card,2,13.19,Cancelled,811.5699999999999,341.92,20.0
2785,6785,008ac58b,941bb2a0-3,1,281.63,281.63,271,Debit Card,2,13.19,Cancelled,811.5699999999999,296.45,5.0
2785,6785,af04c017,5a21c9b3-0,1,256.4,256.4,272,Credit Card,4,13.19,Cancelled,811.5699999999999,269.89,5.0
2786,6786,144ac601,708ad704-6,2,154.7,309.4,274,Cash on Delivery,5,14.41,Delivered,382.1799999999999,171.89,10.0
2786,6786,4aefa8a6,93f6ad6c-3,1,72.78,72.78,81,Cash on Delivery,5,14.41,Delivered,382.1799999999999,145.56,50.0
2787,6787,529c1482,b9507324-c,1,234.39,234.39,17,Debit Card,2,19.03,Delivered,453.32,292.99,20.0
2787,6787,6707ca3f,5471b17a-5,2,50.65,101.3,114,UPI,1,19.03,Delivered,453.32,63.31,20.0
2787,6787,ef2f2796,2ab6358d-4,3,39.21,117.63,98,Net Banking,3,19.03,Delivered,453.32,41.27,4.99
2788,6788,ef040b5e,341ff061-4,1,281.27,281.27,108,Debit Card,2,9.49,Delivered,281.27,375.03,25.0
2789,6789,c3030da8,100f5bd6-3,2,32.89,65.78,276,Credit Card,4,10.39,Delivered,551.91,32.89,0.0
2789,6789,e7267a38,4fb52521-f,1,186.63,186.63,244,Credit Card,4,10.39,Delivered,551.91,373.26,50.0
2789,6789,703cf4c4,ae7411d3-2,1,206.25,206.25,16,Net Banking,3,10.39,Delivered,551.91,412.49,50.0
2789,6789,addb5998,54dc6586-b,1,93.25,93.25,231,Credit Card,4,10.39,Delivered,551.91,186.5,50.0
2790,6790,c2f278b8,ed268cfc-4,1,471.95,471.95,118,Credit Card,4,15.77,Delivered,1003.85,496.79,5.0
2790,6790,dce9df30,7fb86df7-8,2,265.95,531.9,230,Debit Card,2,15.77,Delivered,1003.85,379.93,30.0
2791,6791,7970e3a5,bd577fc8-d,2,198.84,397.68,140,Credit Card,4,14.17,Delivered,612.3,209.3,5.0
2791,6791,3cbdfed3,1517ace3-f,1,214.62,214.62,127,Debit Card,2,14.17,Delivered,612.3,214.62,0.0
2792,6792,9f5fd63c,c29aa4a8-f,2,94.39,188.78,107,Net Banking,3,7.68,Delivered,210.88,99.36,5.0
2792,6792,3f77ce33,452b4ded-0,1,22.1,22.1,90,UPI,1,7.68,Delivered,210.88,24.55,9.98
2793,6793,22830113,de19ae1f-a,1,245.73,245.73,126,Cash on Delivery,5,10.64,Delivered,408.27,273.03,10.0
2793,6793,a6868963,bb656f87-5,1,162.54,162.54,323,UPI,1,10.64,Delivered,408.27,191.22,15.0
2794,6794,7f8dc9a4,ae245da1-5,2,26.16,52.32,232,Debit Card,2,12.02,Delivered,52.32,52.31,49.99
2795,6795,17542880,93af15e1-0,1,268.83,268.83,223,Net Banking,3,11.29,Delivered,268.83,336.04,20.0
2796,6796,ca0054f1,c4f7e6b0-9,1,326.25,326.25,252,Credit Card,4,7.67,Delivered,326.25,362.5,10.0
2797,6797,23e22794,bbdc6651-3,1,115.89,115.89,183,Debit Card,2,18.87,Delivered,115.89,165.56,30.0
2798,6798,5f4c9a63,a9a54bb0-7,1,322.62,322.62,247,Credit Card,4,16.43,Delivered,322.62,379.55,15.0
2799,6799,46ce5341,2c91e42a-6,2,233.57,467.14,173,Cash on Delivery,5,12.22,Delivered,1832.26,233.57,0.0
2799,6799,c8d1da59,da7b19b9-e,1,46.3,46.3,297,UPI,1,12.22,Delivered,1832.26,92.61,50.01
2799,6799,efaf3f1e,a4399143-2,1,190.22,190.22,149,Cash on Delivery,5,12.22,Delivered,1832.26,271.74,30.0
2799,6799,ef5bf3b6,333bfc25-0,4,282.15,1128.6,108,Net Banking,3,12.22,Delivered,1832.26,313.5,10.0
2800,6800,c87cdd9d,8bf1214c-c,1,55.35,55.35,26,Net Banking,3,15.2,Delivered,549.51,79.07,30.0
2800,6800,dcb8e001,b92d62e3-c,2,247.08,494.16,52,Credit Card,4,15.2,Delivered,549.51,494.16,50.0
2801,6801,7f742f53,e61eaba4-4,1,432.25,432.25,228,Credit Card,4,18.46,Delivered,775.71,432.25,0.0
2801,6801,b7b776d2,112725bd-9,1,343.46,343.46,6,UPI,1,18.46,Delivered,775.71,404.07,15.0
2802,6802,7faf145b,f4d23f5f-d,2,263.23,526.46,184,Credit Card,4,7.04,Delivered,526.46,277.08,5.0
2803,6803,93a62d8a,aa684113-0,1,197.01,197.01,106,Credit Card,4,8.76,Delivered,197.01,231.78,15.0
2804,6804,18729857,44750fc4-5,3,362.05,1086.15,228,UPI,1,13.14,Delivered,1301.73,452.56,20.0
2804,6804,f3bd0c9c,7c8cb492-9,1,54.61,54.61,4,UPI,1,13.14,Delivered,1301.73,54.61,0.0
2804,6804,5c5c3e7d,525a3c3a-f,1,160.97,160.97,316,Net Banking,3,13.14,Delivered,1301.73,214.63,25.0
2805,6805,7509b3c7,31bc3b59-3,2,297.48,594.96,82,Cash on Delivery,5,16.99,Delivered,594.96,330.53,10.0
2806,6806,2697b3d8,f163326a-e,1,116.64,116.64,48,Debit Card,2,5.54,Delivered,116.64,166.63,30.0
2807,6807,ab869893,7dfb697f-1,1,152.28,152.28,137,UPI,1,19.76,Delivered,211.74,160.3,5.0
2807,6807,b17be372,fc12336b-4,3,19.82,59.46,311,Debit Card,2,19.76,Delivered,211.74,20.86,4.99
2808,6808,b423a542,b34b4437-c,2,471.15,942.3,226,Debit Card,2,11.82,Delivered,942.3,495.95,5.0
2809,6809,a3de9f0e,c86217cd-2,1,181.76,181.76,86,Credit Card,4,10.39,Delivered,254.94,227.2,20.0
2809,6809,d1f2a5ba,35bf1d25-e,2,36.59,73.18,24,Debit Card,2,10.39,Delivered,254.94,73.18,50.0
2810,6810,55238433,1dd30373-6,3,183.81,551.4300000000001,96,UPI,1,9.39,Delivered,794.46,193.48,5.0
2810,6810,e540ae75,2902da20-1,1,243.03,243.03,96,Credit Card,4,9.39,Delivered,794.46,486.05,50.0
2811,6811,d80cb54a,32cefb76-9,1,117.24,117.24,291,Debit Card,2,7.62,Delivered,117.24,146.55,20.0
2812,6812,43dd49d4,616ab617-1,1,342.24,342.24,74,Credit Card,4,16.87,Delivered,1082.72,427.8,20.0
2812,6812,7e1ddc54,2450986e-7,3,239.9,719.7,117,Cash on Delivery,5,16.87,Delivered,1082.72,479.79,50.0
2812,6812,99f588a5,d628dc52-4,2,10.39,20.78,90,Net Banking,3,16.87,Delivered,1082.72,20.79,50.02
2813,6813,468925cf,036f2fe1-2,2,259.13,518.26,96,Net Banking,3,19.33,Delivered,518.26,304.86,15.0
2814,6814,4c8e1f57,79a3bbca-d,3,313.78,941.34,284,Debit Card,2,11.2,Delivered,941.34,448.26,30.0
2815,6815,e4c02adc,33f24bca-a,1,228.77,228.77,104,Credit Card,4,19.29,Delivered,276.06,254.19,10.0
2815,6815,c3a12e7a,6d0c7871-b,1,47.29,47.29,73,Credit Card,4,19.29,Delivered,276.06,55.64,15.01
2816,6816,45f3661b,962ce4b9-9,1,25.91,25.91,75,Debit Card,2,17.36,Delivered,349.12,51.83,50.01
2816,6816,78ba8e2a,127e6307-0,1,184.47,184.47,157,Net Banking,3,17.36,Delivered,349.12,368.93,50.0
2816,6816,09ea71de,74744f71-4,2,69.37,138.74,64,Debit Card,2,17.36,Delivered,349.12,69.37,0.0
2817,6817,ed543573,207d5b1e-8,2,248.26,496.52,293,Cash on Delivery,5,12.22,Cancelled,845.67,354.66,30.0
2817,6817,ced2cd43,0af60377-c,1,349.15,349.15,119,Cash on Delivery,5,12.22,Cancelled,845.67,410.76,15.0
2818,6818,c9e3855e,10f11f18-5,1,102.34,102.34,43,Credit Card,4,15.11,Cancelled,102.34,204.69,50.0
2819,6819,2921198f,c19b4c84-1,2,154.47,308.94,46,Net Banking,3,11.52,Delivered,390.04,181.73,15.0
2819,6819,68d24203,3e56a630-e,1,81.1,81.1,37,Debit Card,2,11.52,Delivered,390.04,95.41,15.0
2820,6820,31c5ddc8,10e8a4f7-b,1,434.36,434.36,209,Net Banking,3,13.38,Delivered,1003.88,457.22,5.0
2820,6820,5430451c,769c6a76-6,1,269.27,269.27,248,Debit Card,2,13.38,Delivered,1003.88,359.03,25.0
2820,6820,3fb7980a,d8eb9263-5,1,300.25,300.25,112,Credit Card,4,13.38,Delivered,1003.88,333.61,10.0
2821,6821,21d9914c,e35274e1-8,3,166.55,499.65,23,Cash on Delivery,5,5.87,Delivered,596.95,222.07,25.0
2821,6821,2753195e,2a34ede3-a,1,97.3,97.3,57,UPI,1,5.87,Delivered,596.95,194.6,50.0
2822,6822,4f56d40d,6ff74b4d-7,2,181.69,363.38,32,Debit Card,2,15.44,Cancelled,416.96,363.37,50.0
2822,6822,4e4016fc,887204fc-0,1,53.58,53.58,101,Debit Card,2,15.44,Cancelled,416.96,56.4,5.0
2823,6823,cacbbe34,f24afeb8-c,1,51.14,51.14,153,Cash on Delivery,5,5.79,Delivered,507.27,60.17,15.01
2823,6823,23b9515e,d9968549-7,1,78.77,78.77,316,Net Banking,3,5.79,Delivered,507.27,112.53,30.0
2823,6823,2cd8b0cf,17ede104-6,1,83.5,83.5,263,Cash on Delivery,5,5.79,Delivered,507.27,104.37,20.0
2823,6823,dd3d04ab,d44a2095-d,1,293.86,293.86,239,Net Banking,3,5.79,Delivered,507.27,367.32,20.0
2824,6824,7764e9c8,d3e39266-3,1,164.42,164.42,94,Cash on Delivery,5,17.26,Delivered,360.99,193.43,15.0
2824,6824,46b85373,fe6ad58f-0,1,130.27,130.27,218,Cash on Delivery,5,17.26,Delivered,360.99,137.13,5.0
2824,6824,8a3d2683,b3345786-8,2,33.15,66.3,127,UPI,1,17.26,Delivered,360.99,66.29,49.99
2825,6825,4fdb0ac1,e5167a38-0,1,98.93,98.93,64,UPI,1,17.37,Delivered,98.93,98.93,0.0
2826,6826,c9e6f7ce,8851dc3a-b,1,172.23,172.23,146,UPI,1,8.56,Delivered,172.23,246.05,30.0
2827,6827,ef8a9fed,20c97f3f-3,2,218.11,436.22,40,Cash on Delivery,5,9.85,Delivered,436.22,272.64,20.0
2828,6828,0741d501,f7ebaec2-4,1,71.08,71.08,84,Net Banking,3,12.22,Delivered,675.52,142.15,50.0
2828,6828,3495e6fe,d6af616f-e,3,201.48,604.4399999999999,123,Debit Card,2,12.22,Delivered,675.52,287.83,30.0
2829,6829,ebd4488c,82b5be1c-d,3,24.44,73.32000000000001,326,Net Banking,3,13.95,Delivered,290.28000000000003,27.16,10.01
2829,6829,8e1f81cd,2a410eda-f,2,108.48,216.96,203,Debit Card,2,13.95,Delivered,290.28000000000003,216.97,50.0
2830,6830,4c20ca93,2f32fabd-6,2,220.55,441.1,168,Credit Card,4,9.31,Delivered,1020.01,259.47,15.0
2830,6830,82036553,c4e06440-e,1,331.21,331.21,174,Net Banking,3,9.31,Delivered,1020.01,473.16,30.0
2830,6830,3b7c7e0d,19c38aae-f,1,247.7,247.7,55,Net Banking,3,9.31,Delivered,1020.01,260.74,5.0
2831,6831,075fc126,ef3c93eb-7,2,93.94,187.88,111,Cash on Delivery,5,13.89,Cancelled,187.88,117.42,20.0
2832,6832,2e20a6a6,5655eb89-5,1,161.14,161.14,69,UPI,1,9.47,Delivered,161.14,201.42,20.0
2833,6833,e8e2315a,3907e89b-b,1,382.07,382.07,297,Credit Card,4,5.83,Delivered,453.93,382.07,0.0
2833,6833,e5df4881,84262d16-1,2,35.93,71.86,226,Debit Card,2,5.83,Delivered,453.93,37.82,5.0
2834,6834,f9e89622,6390f2ea-8,2,479.63,959.26,177,UPI,1,5.04,Delivered,1093.05,479.63,0.0
2834,6834,2ce76c47,c834b41d-5,1,133.79,133.79,86,UPI,1,5.04,Delivered,1093.05,178.39,25.0
2835,6835,190628ce,b8e04d3f-a,1,238.29,238.29,231,Credit Card,4,6.52,Delivered,1274.5700000000002,264.77,10.0
2835,6835,1304dddb,b9117808-0,1,225.2,225.2,9,Cash on Delivery,5,6.52,Delivered,1274.5700000000002,264.94,15.0
2835,6835,c1022ceb,6087024c-4,2,405.54,811.08,42,Cash on Delivery,5,6.52,Delivered,1274.5700000000002,477.1,15.0
2836,6836,d35184fe,5e4a3b63-e,1,416.11,416.11,229,Credit Card,4,16.88,Delivered,416.11,416.11,0.0
2837,6837,cc7c3a16,f9a08cdc-9,3,182.36,547.08,6,Debit Card,2,19.42,Delivered,547.08,243.15,25.0
2838,6838,cf39e3b6,20db9273-b,2,110.75,221.5,116,Debit Card,2,11.4,Delivered,221.5,221.5,50.0
2839,6839,02f68644,c6e0579d-9,1,77.88,77.88,5,Credit Card,4,12.69,Delivered,77.88,155.75,50.0
2840,6840,ed00aa00,e8d63fa7-6,1,203.06,203.06,160,UPI,1,7.2,Delivered,203.06,406.13,50.0
2841,6841,45b689eb,19df81cc-7,1,79.39,79.39,323,UPI,1,13.27,Returned,79.39,83.57,5.0
